0.997991967871486	0.3836032388663968	0.0513162067519365	0.0135	0.0	0.9009999999999999	0.7272727272727273	0.0763	0.4940255265836661	1.0	0.0	0.04767801857585139	0.3440192387265406	0.0767
0.997991967871486	0.3836032388663968	0.0513162067519365	0.0135	0.0	0.9009999999999999	0.7272727272727273	0.0763	0.4940255265836661	1.0	0.0	0.04767801857585139	0.3440192387265406	0.0767
0.998995983935743	0.7904858299595141	0.032537837193001184	0.13	0.0	0.887	0.09090909090909093	0.111	0.7088873228408112	0.0	0.0	0.09556243550051599	0.44247022626807214	0.72
0.993975903614458	0.2125506072874494	0.12644969094500733	0.204	0.0	0.9079999999999999	1.0	0.098	0.6760786156134994	1.0	0.01	0.04375644994840042	0.2546140578718593	0.0693
0.993975903614458	0.2125506072874494	0.12644969094500733	0.204	0.0	0.9079999999999999	1.0	0.098	0.6760786156134994	1.0	0.01	0.04375644994840042	0.2546140578718593	0.0693
0.998995983935743	0.4291497975708502	0.0643695381884087	0.12	0.0	0.9109999999999999	0.5454545454545454	0.0915	0.6382898754991778	0.0	0.0	0.061197110423116624	0.26023491238923185	0.266
0.998995983935743	0.4291497975708502	0.0643695381884087	0.12	0.0	0.9109999999999999	0.5454545454545454	0.0915	0.6382898754991778	0.0	0.0	0.061197110423116624	0.26023491238923185	0.266
0.9598393574297188	0.4493927125506073	0.02436262501870928	0.19699999999999998	0.0	0.435	1.0	0.0744	0.6698614047451257	1.0	0.0	0.0412796697626419	0.3297745512943943	0.305
0.9598393574297188	0.4493927125506073	0.02436262501870928	0.19699999999999998	0.0	0.435	1.0	0.0744	0.6698614047451257	1.0	0.0	0.0412796697626419	0.3297745512943943	0.305
0.998995983935743	0.6912955465587044	0.02915405179912833	0.207	0.0	0.20600000000000002	0.8181818181818182	0.337	0.7861404745125675	0.0	0.0	0.13106295149638802	0.4909357575658258	0.493
0.998995983935743	0.6912955465587044	0.02915405179912833	0.207	0.0	0.20600000000000002	0.8181818181818182	0.337	0.7861404745125675	0.0	0.0	0.13106295149638802	0.4909357575658258	0.493
0.997991967871486	0.3805668016194332	0.10839987166548852	0.0719	0.0	0.883	0.9090909090909092	0.196	0.5974630021141649	0.0	0.0	0.03632610939112487	0.5792511809120369	0.0393
0.997991967871486	0.3805668016194332	0.10839987166548852	0.0719	0.0	0.883	0.9090909090909092	0.196	0.5974630021141649	0.0	0.0	0.03632610939112487	0.5792511809120369	0.0393
0.9929718875502008	0.17206477732793524	0.01482385866013435	0.0823	0.0	0.9109999999999999	0.9090909090909092	0.0962	0.4681387518596821	0.0	0.01	0.032714138286893714	0.3522825503603163	0.34600000000000003
0.9929718875502008	0.17206477732793524	0.01482385866013435	0.0823	0.0	0.9109999999999999	0.9090909090909092	0.0962	0.4681387518596821	0.0	0.01	0.032714138286893714	0.3522825503603163	0.34600000000000003
0.993975903614458	0.3633603238866397	0.06172671417711052	0.0435	0.0	0.899	0.6363636363636364	0.109	0.6129825385639339	1.0	0.0	0.04375644994840042	0.3959384000229422	0.042
0.9959839357429718	0.3147773279352227	0.030050615072043683	0.0107	0.0	0.883	0.4545454545454545	0.0954	0.38136402787565576	1.0	0.0	0.057378740970072235	0.3235678496954005	0.21600000000000005
0.9959839357429718	0.3147773279352227	0.030050615072043683	0.0107	0.0	0.883	0.4545454545454545	0.0954	0.38136402787565576	1.0	0.0	0.057378740970072235	0.3235678496954005	0.21600000000000005
0.9809236947791165	0.3390688259109312	0.050284418026701284	0.105	0.0	0.84	0.4545454545454545	0.231	0.6882937906193721	0.0	0.0	0.073890608875129	0.32858237296745885	0.406
1.0	0.3228744939271255	0.059454556097445314	0.155	0.0	0.917	0.3636363636363637	0.126	0.6463393626184324	1.0	0.0	0.03715170278637772	0.27427066135170897	0.0488
1.0	0.3228744939271255	0.059454556097445314	0.155	0.0	0.917	0.3636363636363637	0.126	0.6463393626184324	1.0	0.0	0.03715170278637772	0.27427066135170897	0.0488
0.997991967871486	0.7965587044534413	0.030008750753928205	0.156	0.0	0.659	0.3636363636363637	0.11	0.7195051288074544	0.0	0.0	0.16202270381836945	0.4800136014846922	0.8490000000000001
0.9959839357429718	0.7722672064777328	0.0312313370351764	0.132	0.0	0.0693	0.3636363636363637	0.11199999999999999	0.7360112755461593	1.0	0.0	0.0914344685242518	0.4575301834152017	0.8320000000000001
0.9969879518072288	0.35627530364372473	0.014021212242460349	0.132	0.0	0.966	0.7272727272727273	0.425	0.5762743716232089	1.0	0.0	0.039318885448916416	0.30618498838547914	0.6609999999999999
0.993975903614458	0.8431174089068826	0.031656093147737326	0.132	0.0	0.0005679999999999999	0.09090909090909093	0.0957	0.765312035079477	1.0	0.0	0.304437564499484	0.4989081940751605	0.568
